+++,++-,+-+,+--,-++,-+-,--+,---,
28,33,39,7,20,33,200,0,11,16,77,
28,33,40,6,25,34,285,0,12,16,112,
28,33,41,5,30,35,375,0,12,16,150,
28,33,42,5,31,35,509,0,14,16,202,
28,33,43,5,32,35,658,0,15,16,261,
28,34,35,12,4,30,44,0,14,35,26,
28,34,36,12,8,36,76,0,18,40,52,
28,34,37,11,12,37,114,0,21,40,84,
28,34,38,10,16,38,176,0,24,40,136,
28,34,39,9,20,39,244,0,27,40,193,
28,34,40,8,30,40,342,0,27,40,283,
28,34,41,7,30,41,456,0,29,40,376,
28,34,42,6,36,42,612,0,30,40,510,
28,34,43,6,37,42,791,0,34,40,656,
28,35,36,14,5,42,93,0,26,64,86,
28,35,37,13,10,43,137,0,28,64,140,
28,35,38,12,15,44,209,0,34,64,222,
28,35,39,11,20,45,288,0,37,64,315,
28,35,40,10,25,46,409,0,43,64,453,
28,35,41,9,30,47,537,0,46,64,602,
28,35,42,8,42,48,714,0,46,64,818,
28,35,43,7,42,49,924,0,48,64,1056,
28,36,37,15,6,49,162,0,45,112,249,
28,36,38,14,12,50,244,0,54,112,394,
28,36,39,13,18,51,334,0,58,112,558,
28,36,40,12,24,52,472,0,69,112,799,
28,36,41,11,30,53,618,0,72,112,1062,
28,36,42,10,36,54,828,0,80,112,1432,
28,36,43,9,42,55,1062,0,84,112,1848,
28,37,38,15,7,49,249,0,72,168,600,
28,37,39,14,13,50,339,0,79,168,845,
28,37,40,13,19,51,477,0,93,168,1209,
28,37,41,12,25,52,623,0,99,168,1602,
28,37,42,11,31,53,833,0,110,168,2158,
28,37,43,10,37,54,1067,0,118,168,2780,
28,38,39,15,7,49,345,0,110,256,1298,
28,38,40,14,14,50,482,0,127,256,1857,
28,38,41,13,20,51,628,0,138,256,2454,
28,38,42,12,26,52,838,0,155,256,3301,
28,38,43,11,32,53,1072,0,168,256,4248,
28,39,40,15,7,49,489,0,159,352,2569,
28,39,41,14,14,50,634,0,174,352,3390,
28,39,42,13,21,51,843,0,196,352,4556,
28,39,43,12,27,52,1077,0,212,352,5860,
28,40,41,15,7,49,641,0,224,496,4798,
28,40,42,14,14,50,850,0,255,496,6441,
28,40,43,13,21,51,1083,0,278,496,8278,
28,41,42,15,7,49,857,0,306,648,8442,
28,41,43,14,14,50,1090,0,334,648,10844,
28,42,43,15,7,49,1097,0,411,864,14493,
29,30,31,2,2,2,0,0,0,0,0,
29,30,32,4,2,2,2,0,0,0,0,
29,30,33,4,2,4,4,0,0,0,0,
29,30,34,4,4,6,8,0,0,0,0,
29,30,35,4,6,8,12,0,0,0,0,
29,30,36,4,8,10,22,0,0,0,0,
29,30,37,3,10,11,34,0,0,0,0,
29,30,38,3,11,13,53,0,0,0,0,
29,30,39,2,13,14,75,0,0,0,0,
29,30,40,2,14,14,110,0,0,0,0,
29,30,41,2,14,14,148,0,0,0,0,
29,30,42,2,14,14,202,0,0,0,0,
29,30,43,2,14,14,262,0,0,0,0,
29,31,32,2,2,4,2,1,2,2,0,
29,31,33,4,2,4,4,0,2,4,1,
29,31,34,4,4,6,8,0,4,5,2,
29,31,35,4,4,8,14,0,4,6,5,
29,31,36,4,6,10,24,0,5,7,10,
29,31,37,3,8,11,36,0,6,7,16,
29,31,38,3,10,13,54,0,6,8,26,
29,31,39,3,11,13,77,0,7,8,37,
29,31,40,2,13,14,111,0,7,8,55,
29,31,41,2,13,14,149,0,8,8,73,
29,31,42,2,14,14,202,0,8,8,100,
29,31,43,2,14,14,262,0,8,8,130,
29,32,33,4,2,8,7,2,4,6,2,
29,32,34,6,4,9,14,0,6,10,6,
29,32,35,6,6,12,21,0,6,12,12,
29,32,36,6,8,15,37,0,10,14,20,
29,32,37,5,9,16,57,0,10,14,34,
29,32,38,5,12,19,84,0,11,16,53,
29,32,39,4,15,20,117,0,12,16,76,
29,32,40,4,16,20,170,0,14,16,110,
29,32,41,3,19,21,224,0,14,16,148,
29,32,42,3,20,21,304,0,15,16,201,
29,32,43,3,20,21,394,0,16,16,260,
29,33,34,6,4,14,20,3,6,12,12,
29,33,35,8,4,16,32,0,10,18,17,
29,33,36,8,8,20,52,0,11,21,34,
29,33,37,7,12,21,76,0,12,21,54,
29,33,38,7,14,25,114,0,17,24,79,
29,33,39,6,16,26,160,0,16,24,116,
29,33,40,5,20,27,228,0,18,24,168,
29,33,41,5,21,27,303,0,21,24,222,
29,33,42,4,25,28,407,0,21,24,303,
29,33,43,4,26,28,526,0,22,24,392,
29,34,35,8,6,22,39,4,12,32,42,
29,34,36,10,6,25,69,0,22,42,68,
29,34,37,9,9,26,101,0,26,42,106,
29,34,38,9,14,31,146,0,27,48,165,
29,34,39,8,20,32,200,0,28,48,236,
29,34,40,7,22,33,288,0,36,48,336,
29,34,41,6,25,34,380,0,35,48,451,
29,34,42,6,26,34,514,0,40,48,608,
29,34,43,5,31,35,659,0,41,48,787,
29,35,36,10,8,32,82,5,22,58,113,
29,35,37,11,8,31,124,0,32,63,166,
29,35,38,11,12,37,180,0,38,72,250,
29,35,39,10,16,38,248,0,42,72,354,
29,35,40,9,22,39,350,0,47,72,511,
29,35,41,8,30,40,456,0,47,72,682,
29,35,42,7,32,41,616,0,57,72,915,
29,35,43,7,31,41,797,0,59,72,1183,
29,36,37,11,10,38,144,6,39,99,291,
29,36,38,13,10,43,214,0,57,120,423,
29,36,39,12,15,44,293,0,62,120,598,
29,36,40,11,20,45,414,0,74,120,856,
29,36,41,10,25,46,542,0,78,120,1137,
29,36,42,9,32,47,724,0,85,120,1535,
29,36,43,8,42,48,924,0,85,120,1985,
29,37,38,13,11,43,213,7,63,169,641,
29,37,39,13,11,43,297,0,82,176,886,
29,37,40,12,16,44,418,0,97,176,1267,
29,37,41,11,21,45,546,0,104,176,1678,
29,37,42,10,26,46,730,0,116,176,2260,
29,37,43,9,31,47,935,0,125,176,2911,
29,38,39,14,13,50,339,7,98,249,1310,
29,38,40,14,13,50,483,0,128,256,1856,
29,38,41,13,19,51,629,0,139,256,2453,
29,38,42,12,25,52,839,0,156,256,3300,
29,38,43,11,31,53,1073,0,169,256,4247,
29,39,40,14,14,50,482,7,146,345,2582,
29,39,41,14,13,50,635,0,175,352,3389,
29,39,42,13,20,51,844,0,197,352,4555,
29,39,43,12,26,52,1078,0,213,352,5859,
29,40,41,14,14,50,634,7,211,489,4811,
29,40,42,14,14,50,850,0,255,496,6441,
29,40,43,13,20,51,1084,0,279,496,8277,
29,41,42,14,14,50,850,7,293,641,8455,
29,41,43,14,14,50,1090,0,334,648,10844,
29,42,43,14,14,50,1090,7,398,857,14506,
30,31,32,6,4,6,4,2,2,4,2,
30,31,33,4,6,8,10,2,4,4,4,
30,31,34,8,8,8,20,0,8,8,6,
30,31,35,8,8,12,32,0,8,10,12,
30,31,36,8,12,16,52,0,10,12,22,
30,31,37,7,16,19,74,0,11,13,34,
30,31,38,6,19,22,113,0,13,14,53,
30,31,39,6,22,24,156,0,14,15,75,
30,31,40,5,24,27,224,0,15,16,109,
30,31,41,4,27,28,297,0,15,16,147,
30,31,42,4,28,28,404,0,16,16,200,
30,31,43,4,28,28,524,0,16,16,260,
30,32,33,8,6,10,18,2,8,10,8,
30,32,34,8,12,16,30,4,8,12,20,
30,32,35,12,10,18,50,0,14,20,26,
30,32,36,12,16,24,80,0,20,24,44,
30,32,37,11,18,28,117,0,19,26,71,
30,32,38,10,24,32,174,0,22,28,110,
30,32,39,9,28,36,239,0,25,30,153,
30,32,40,8,32,40,340,0,28,32,220,
30,32,41,7,36,41,450,0,29,32,295,
30,32,42,6,40,42,608,0,30,32,402,
30,32,43,6,41,42,787,0,31,32,521,
30,33,34,8,8,16,34,4,18,28,38,
30,33,35,8,10,22,50,6,20,34,60,
30,33,36,12,12,24,84,0,30,48,98,
30,33,37,11,16,28,119,0,35,52,145,
30,33,38,10,22,32,176,0,44,56,220,
30,33,39,9,24,36,243,0,43,60,313,
30,33,40,9,28,39,344,0,49,64,447,
30,33,41,8,32,40,454,0,54,64,594,
30,33,42,7,36,41,612,0,57,64,807,
30,33,43,6,39,42,789,0,59,64,1045,
30,34,35,12,8,28,72,6,34,64,106,
30,34,36,12,16,36,112,8,40,76,184,
30,34,37,15,16,37,164,0,57,91,258,
30,34,38,14,24,42,240,0,62,98,400,
30,34,39,13,28,47,328,0,71,105,552,
30,34,40,12,36,52,460,0,82,112,786,
30,34,41,11,37,53,611,0,84,112,1050,
30,34,42,10,42,54,822,0,92,112,1420,
30,34,43,9,47,55,1057,0,98,112,1834,
30,35,36,16,12,44,148,8,54,112,266,
30,35,37,15,18,50,207,10,59,120,391,
30,35,38,18,22,52,308,0,82,140,578,
30,35,39,17,28,58,417,0,91,150,799,
30,35,40,16,40,64,580,0,100,160,1140,
30,35,41,14,44,66,766,0,112,160,1508,
30,35,42,13,50,67,1030,0,129,160,2031,
30,35,43,12,52,68,1328,0,130,160,2630,
30,36,37,19,16,59,254,10,87,198,633,
30,36,38,18,24,66,372,12,106,212,950,
30,36,39,21,24,69,510,0,133,240,1291,
30,36,40,20,36,76,708,0,154,256,1830,
30,36,41,18,44,78,928,0,164,256,2428,
30,36,42,16,60,80,1236,0,176,256,3280,
30,36,43,15,59,81,1597,0,196,256,4220,
30,37,38,22,19,69,410,11,136,304,1349,
30,37,39,21,28,76,551,13,150,325,1852,
30,37,40,23,28,81,778,0,199,360,2591,
30,37,41,21,37,83,1016,0,214,360,3431,
30,37,42,19,50,85,1354,0,235,360,4625,
30,37,43,17,59,87,1735,0,254,360,5956,
30,38,39,24,22,81,601,13,205,482,2732,
30,38,40,24,32,88,836,14,240,514,3852,
30,38,41,24,32,88,1102,0,286,528,5060,
30,38,42,22,42,90,1470,0,322,528,6806,
30,38,43,20,52,92,1880,0,350,528,8758,
30,39,40,27,24,93,906,14,297,698,5221,
30,39,41,25,36,95,1179,14,329,698,6880,
30,39,42,25,36,95,1584,0,399,712,9213,
30,39,43,23,47,97,2023,0,432,712,11850,
30,40,41,28,27,100,1269,14,423,978,9621,
30,40,42,26,40,102,1688,14,486,978,12906,
30,40,43,26,39,102,2169,0,559,992,16553,
30,41,42,28,28,100,1700,14,586,1282,16910,
30,41,43,26,41,102,2167,14,643,1282,21713,
30,42,43,28,28,100,2180,14,796,1714,29012,
31,32,33,8,10,10,21,6,12,16,22,
31,32,34,12,10,16,39,4,22,28,34,
31,32,35,8,16,20,61,6,24,26,64,
31,32,36,14,20,21,99,0,38,40,98,
31,32,37,13,21,27,142,0,38,45,149,
31,32,38,12,27,32,209,0,45,51,224,
31,32,39,11,32,38,283,0,50,56,310,
31,32,40,10,38,41,401,0,54,59,447,
31,32,41,9,41,45,528,0,58,61,593,
31,32,42,8,45,48,711,0,61,64,803,
31,32,43,7,48,49,918,0,62,64,1042,
31,33,34,12,10,20,46,8,27,44,64,
31,33,35,12,14,20,74,4,36,48,107,
31,33,36,10,20,30,116,9,42,56,179,
31,33,37,15,20,30,167,0,58,74,245,
31,33,38,14,30,37,239,0,70,82,368,
31,33,39,13,30,43,330,0,71,91,514,
31,33,40,12,37,47,464,0,80,95,735,
31,33,41,11,43,50,608,0,87,100,970,
31,33,42,10,47,54,817,0,93,104,1311,
31,33,43,9,50,55,1054,0,97,104,1697,
31,34,35,16,16,32,116,8,50,76,181,
31,34,36,20,20,40,184,6,68,99,289,
31,34,37,17,36,51,244,12,67,107,423,
31,34,38,22,32,54,372,0,96,133,611,
31,34,39,21,40,63,500,0,107,147,838,
31,34,40,19,51,69,701,0,125,154,1191,
31,34,41,17,54,75,922,0,127,161,1581,
31,34,42,15,63,81,1233,0,138,168,2130,
31,34,43,14,69,82,1587,0,148,168,2750,
31,35,36,16,20,44,184,12,87,153,474,
31,35,37,19,20,49,260,8,106,179,664,
31,35,38,16,32,60,372,15,120,194,991,
31,35,39,21,36,63,504,0,147,231,1338,
31,35,40,19,44,69,708,0,171,242,1897,
31,35,41,18,49,74,927,0,188,253,2496,
31,35,42,17,60,79,1236,0,211,264,3353,
31,35,43,15,63,81,1593,0,213,264,4341,
31,36,37,21,21,64,329,16,140,273,1050,
31,36,38,24,30,71,475,10,176,313,1541,
31,36,39,21,40,84,635,18,188,339,2107,
31,36,40,25,44,85,896,0,246,374,2950,
31,36,41,23,60,92,1160,0,256,391,3892,
31,36,42,22,64,98,1556,0,292,408,5216,
31,36,43,20,71,100,1999,0,314,408,6724,
31,37,38,26,27,82,545,19,210,424,2147,
31,37,39,29,30,90,735,11,248,479,2902,
31,37,40,25,51,99,1015,19,280,495,4106,
31,37,41,28,49,102,1334,0,331,537,5362,
31,37,42,26,64,110,1772,0,366,560,7194,
31,37,43,24,80,112,2266,0,391,560,9269,
31,38,39,31,32,102,823,22,311,685,4234,
31,38,40,32,37,107,1154,13,383,728,5946,
31,38,41,29,54,116,1492,20,410,755,7804,
31,38,42,31,60,121,1992,0,488,808,10420,
31,38,43,28,71,124,2551,0,534,808,13404,
31,39,40,34,38,120,1278,24,447,966,8013,
31,39,41,35,43,126,1665,13,515,1022,10465,
31,39,42,33,63,135,2205,21,573,1059,14007,
31,39,43,33,63,135,2835,0,657,1080,17973,
31,40,41,37,41,132,1748,27,633,1414,14658,
31,40,42,38,47,138,2329,14,750,1490,19554,
31,40,43,34,69,142,2967,21,812,1483,25132,
31,41,42,40,45,144,2439,28,871,1924,25481,
31,41,43,39,50,145,3124,14,983,1938,32689,
31,42,43,41,48,151,3264,28,1182,2564,43530,
32,33,34,16,18,22,76,10,51,64,128,
32,33,35,16,22,26,116,10,62,74,199,
32,33,36,20,26,38,180,8,81,102,315,
32,33,37,15,38,43,252,12,90,98,467,
32,33,38,22,43,45,370,0,125,129,666,
32,33,39,20,45,54,505,0,125,143,928,
32,33,40,19,54,63,704,0,142,156,1312,
32,33,41,17,63,69,919,0,155,166,1726,
32,33,42,16,69,75,1232,0,165,175,2328,
32,33,43,14,75,80,1583,0,171,179,3008,
32,34,35,20,22,38,160,16,92,124,353,
32,34,36,24,36,52,240,16,114,172,556,
32,34,37,25,38,52,349,9,148,178,796,
32,34,38,22,52,68,498,16,160,202,1182,
32,34,39,28,52,71,681,0,200,242,1586,
32,34,40,26,68,82,944,0,231,266,2233,
32,34,41,24,71,91,1238,0,235,281,2955,
32,34,42,22,82,100,1652,0,256,296,3972,
32,34,43,20,91,105,2120,0,274,304,5116,
32,35,36,28,26,58,284,20,151,254,829,
32,35,37,23,38,63,398,18,176,256,1203,
32,35,38,28,48,73,571,12,217,307,1744,
32,35,39,24,58,88,766,20,238,333,2373,
32,35,40,30,63,92,1075,0,297,388,3305,
32,35,41,28,73,102,1399,0,324,410,4339,
32,35,42,26,88,111,1863,0,366,433,5813,
32,35,43,24,92,116,2396,0,369,445,7508,
32,36,37,33,38,82,543,21,238,392,1843,
32,36,38,34,52,100,774,24,290,458,2668,
32,36,39,38,58,111,1041,15,334,518,3605,
32,36,40,34,92,130,1424,24,375,560,5061,
32,36,41,39,82,134,1881,0,444,619,6591,
32,36,42,36,100,146,2502,0,494,654,8828,
32,36,43,33,111,154,3206,0,531,671,11354,
32,37,38,34,43,101,782,27,366,650,3797,
32,37,39,34,52,115,1047,28,416,722,5126,
32,37,40,38,63,125,1454,16,508,807,7139,
32,37,41,33,82,139,1882,25,540,847,9357,
32,37,42,38,92,144,2510,0,630,920,12486,
32,37,43,35,101,152,3216,0,689,944,16033,
32,38,39,42,45,132,1237,32,541,1034,7337,
32,38,40,42,68,148,1702,32,633,1138,10237,
32,38,41,44,73,157,2218,19,719,1220,13350,
32,38,42,40,100,172,2936,26,799,1282,17845,
32,38,43,43,101,175,3769,0,911,1342,22859,
32,39,40,49,54,162,1905,38,764,1519,13709,
32,39,41,48,71,175,2465,36,855,1613,17877,
32,39,42,50,88,185,3273,20,992,1721,23831,
32,39,43,45,111,196,4174,27,1072,1760,30575,
32,40,41,55,63,190,2718,41,1071,2234,24778,
32,40,42,54,82,204,3604,40,1239,2362,33015,
32,40,43,54,92,211,4607,20,1394,2445,42277,
32,41,42,60,69,214,3833,45,1466,3063,42870,
32,41,43,58,91,223,4884,41,1620,3149,54904,
32,42,43,64,75,233,5176,48,1978,4179,72927,
33,34,35,22,34,38,191,22,132,160,556,
33,34,36,26,38,47,307,20,182,204,870,
33,34,37,29,47,55,420,16,216,241,1209,
33,34,38,30,55,73,602,14,251,301,1754,
33,34,39,24,73,79,812,20,275,295,2426,
33,34,40,32,79,84,1135,0,344,357,3359,
33,34,41,30,84,97,1480,0,348,390,4424,
33,34,42,27,97,108,1972,0,380,415,5933,
33,34,43,25,108,116,2525,0,406,431,7631,
33,35,36,28,38,56,362,26,223,295,1282,
33,35,37,31,48,66,493,20,258,348,1781,
33,35,38,34,56,86,704,22,315,428,2555,
33,35,39,32,66,87,959,16,362,435,3503,
33,35,40,28,86,107,1319,25,407,485,4893,
33,35,41,36,87,112,1723,0,472,557,6358,
33,35,42,33,107,124,2288,0,532,593,8503,
33,35,43,30,112,133,2937,0,537,617,10964,
33,36,37,33,47,87,616,38,344,524,2777,
33,36,38,42,56,104,878,30,432,660,3958,
33,36,39,38,78,109,1179,24,483,665,5432,
33,36,40,40,87,126,1637,20,588,760,7522,
33,36,41,35,104,146,2118,30,622,823,9828,
33,36,42,42,109,151,2830,0,731,907,13094,
33,36,43,39,126,162,3615,0,780,943,16819,
33,37,38,46,55,122,1017,43,514,891,5432,
33,37,39,44,66,125,1377,30,602,903,7409,
33,37,40,46,87,145,1892,28,714,1028,10270,
33,37,41,47,108,160,2444,21,776,1135,13376,
33,37,42,42,122,179,3253,31,869,1198,17854,
33,37,43,47,125,183,4171,0,983,1278,22851,
33,38,39,52,73,155,1696,45,754,1268,10517,
33,38,40,58,86,176,2340,37,904,1449,14550,
33,38,41,59,104,197,3022,32,1002,1592,18912,
33,38,42,58,122,213,4015,25,1146,1704,25197,
33,38,43,52,170,229,5097,32,1223,1767,32310,
33,39,40,54,79,180,2347,54,1080,1948,19738,
33,39,41,58,87,197,3040,43,1226,2146,25599,
33,39,42,58,109,213,4028,36,1407,2293,34080,
33,39,43,57,125,224,5142,26,1549,2397,43624,
33,40,41,64,84,225,3454,63,1511,2938,35271,
33,40,42,67,107,240,4574,47,1760,3146,46899,
33,40,43,65,126,254,5833,39,1954,3282,59987,
33,41,42,73,97,263,5019,69,2057,4045,60645,
33,41,43,74,112,275,6401,50,2298,4229,77519,
33,42,43,79,108,293,6820,75,2769,5585,102823,
34,35,36,38,56,64,502,38,363,430,2139,
34,35,37,39,64,81,686,38,420,502,2955,
34,35,38,42,81,93,984,32,516,583,4269,
34,35,39,44,93,109,1314,28,583,659,5750,
34,35,40,45,109,131,1815,22,682,777,7969,
34,35,41,38,131,142,2359,30,736,780,10469,
34,35,42,47,142,149,3142,0,867,884,13909,
34,35,43,43,149,167,4021,0,875,945,17890,
34,36,37,49,64,102,887,47,566,770,4533,
34,36,38,50,98,124,1248,52,680,874,6554,
34,36,39,52,102,140,1682,40,785,1000,8783,
34,36,40,57,124,167,2312,36,938,1170,12136,
34,36,41,55,140,172,3015,25,1023,1200,15908,
34,36,42,49,167,199,3993,36,1134,1300,21194,
34,36,43,57,172,208,5111,0,1256,1429,27099,
34,37,38,58,81,142,1479,55,840,1195,8910,
34,37,39,60,102,164,1962,52,952,1348,11948,
34,37,40,65,138,194,2683,51,1121,1575,16503,
34,37,41,63,142,200,3511,37,1254,1614,21570,
34,37,42,65,164,222,4653,26,1417,1775,28682,
34,37,43,58,194,248,5924,37,1526,1890,36697,
34,38,39,68,93,188,2251,73,1218,1911,17078,
34,38,40,73,124,223,3080,68,1440,2236,23556,
34,38,41,69,142,231,4008,54,1616,2286,30754,
34,38,42,72,180,254,5294,42,1829,2512,40857,
34,38,43,72,188,277,6763,31,2030,2700,52179,
34,39,40,85,109,246,3480,79,1718,2970,31353,
34,39,41,77,140,260,4507,71,1934,3024,40895,
34,39,42,79,164,286,5967,63,2224,3316,54253,
34,39,43,82,188,310,7596,47,2444,3565,69280,
34,40,41,94,131,298,5262,84,2397,4144,56120,
34,40,42,95,167,333,6945,82,2769,4530,74399,
34,40,43,96,194,359,8841,69,3073,4866,94922,
34,41,42,97,142,336,7081,97,3272,5878,96661,
34,41,43,97,172,365,9002,91,3622,6300,123285,
34,42,43,111,149,394,9858,108,4395,8319,162962,
35,36,37,51,94,103,1057,64,781,904,6516,
35,36,38,60,103,124,1513,56,981,1102,9261,
35,36,39,58,124,147,2011,58,1095,1233,12434,
35,36,40,67,147,165,2771,44,1317,1440,17149,
35,36,41,63,165,191,3586,44,1423,1572,22326,
35,36,42,65,191,220,4744,32,1602,1795,29631,
35,36,43,56,220,233,6061,42,1707,1803,38058,
35,37,38,62,103,147,1728,81,1164,1479,12636,
35,37,39,68,128,162,2294,66,1328,1676,16898,
35,37,40,73,147,192,3158,63,1592,1934,23291,
35,37,41,73,162,214,4090,49,1756,2129,30242,
35,37,42,73,192,252,5399,50,1965,2409,40120,
35,37,43,72,214,257,6903,31,2158,2453,51422,
35,38,39,78,124,200,2770,93,1685,2349,23901,
35,38,40,83,147,234,3806,86,2009,2717,32918,
35,38,41,85,192,260,4892,73,2215,2982,42701,
35,38,42,92,200,296,6488,60,2543,3392,56529,
35,38,43,84,234,309,8279,52,2795,3435,72412,
35,39,40,89,147,267,4257,109,2370,3591,43770,
35,39,41,97,162,288,5505,87,2684,3948,56649,
35,39,42,100,200,334,7254,88,3062,4470,74972,
35,39,43,97,246,342,9243,63,3359,4542,95988,
35,40,41,107,165,338,6332,131,3287,5374,77716,
35,40,42,119,192,379,8358,107,3827,6115,102703,
35,40,43,110,234,393,10651,92,4244,6195,131381,
35,41,42,127,191,419,9123,142,4460,7856,132542,
35,41,43,122,214,427,11647,112,4982,7972,169434,
35,42,43,138,220,488,13170,149,5988,10477,223410,
36,37,38,80,144,161,2255,103,1741,1976,19060,
36,37,39,80,161,188,3003,102,1989,2211,25442,
36,37,40,93,188,222,4117,87,2382,2643,34928,
36,37,41,88,222,248,5316,82,2600,2859,45367,
36,37,42,95,248,281,7032,64,2937,3214,60137,
36,37,43,91,281,313,8951,59,3199,3452,76802,
36,38,39,98,161,228,3673,124,2521,3110,35845,
36,38,40,105,224,278,4993,124,2957,3693,49226,
36,38,41,108,228,303,6481,104,3322,4005,63769,
36,38,42,110,278,346,8546,100,3758,4484,84458,
36,38,43,113,303,373,10891,71,4155,4843,107731,
36,39,40,117,188,309,5616,147,3530,4887,65286,
36,39,41,118,228,341,7234,140,3958,5277,84520,
36,39,42,126,282,380,9536,109,4543,5937,111791,
36,39,43,119,309,425,12141,111,4983,6365,142571,
36,40,41,138,222,402,8583,165,4887,7205,115458,
36,40,42,142,278,459,11301,167,5639,8052,152602,
36,40,43,151,309,489,14381,126,6278,8684,194422,
36,41,42,157,248,494,12209,191,6620,10372,196837,
36,41,43,157,303,536,15502,172,7332,11150,250716,
36,42,43,179,281,598,17338,220,8846,14663,330467,
37,38,39,106,222,239,4321,161,3339,3734,48198,
37,38,40,121,239,282,5938,147,3988,4450,66035,
37,38,41,120,282,322,7642,142,4415,4856,85461,
37,38,42,126,322,364,10092,122,5027,5468,113039,
37,38,43,130,364,401,12829,101,5524,5968,144043,
37,39,40,129,239,332,6720,188,4693,5851,87408,
37,39,41,136,294,359,8645,162,5266,6415,112935,
37,39,42,138,332,416,11410,164,6036,7186,149246,
37,39,43,146,359,453,14518,125,6649,7856,190062,
37,40,41,152,282,438,10253,222,6478,8708,154137,
37,40,42,166,332,490,13512,192,7517,9792,203479,
37,40,43,165,432,548,17105,194,8257,10643,259036,
37,41,42,178,322,542,14734,248,8764,12560,262048,
37,41,43,184,359,588,18725,214,9741,13699,333316,
37,42,43,200,364,670,20958,281,11712,17989,438970,
38,39,40,155,324,354,8407,239,6522,7312,122287,
38,39,41,158,354,409,10827,228,7340,8097,157707,
38,39,42,171,409,462,14270,200,8420,9203,208145,
38,39,43,172,462,523,18115,188,9218,10089,264913,
38,40,41,184,354,476,12781,282,9020,11028,215075,
38,40,42,193,470,561,16756,278,10379,12478,283685,
38,40,43,205,476,609,21340,234,11565,13722,360649,
38,41,42,215,409,613,18599,322,12174,16027,364601,
38,41,43,217,476,687,23586,303,13484,17572,463435,
38,42,43,250,462,771,26695,364,16244,23091,609563,
39,40,41,202,472,504,14931,354,11764,13080,282653,
39,40,42,221,504,577,19694,332,13659,14970,372283,
39,40,43,223,577,650,24976,309,15115,16388,473202,
39,41,42,239,504,661,22028,409,15904,19161,477942,
39,41,43,251,608,721,27912,359,17606,21008,607223,
39,42,43,279,577,837,31887,462,21198,27538,797894,
40,41,42,283,662,709,26882,504,21511,23691,648438,
40,41,43,290,709,804,34113,476,23865,26198,823125,
40,42,43,334,709,927,39348,577,28690,34354,1080581,
41,42,43,362,926,977,45623,709,36540,39944,1382223,
